year,batch_size,instances
2014,3068,1
2014,2943,1
2014,2942,1
2014,2941,1
2014,2940,1
2014,1050,1
2014,1051,1
2014,1052,6
2014,1054,1
2014,1055,2
2014,1057,2
2014,1058,2
2014,1059,2
2014,1697,2
2014,1694,1
2014,1695,1
2014,1692,2
2014,1693,2
2014,1690,2
2014,1792,3
2014,2595,1
2014,1791,2
2014,1698,3
2014,1699,1
2014,1278,1
2014,1279,2
2014,618,1
2014,4313,1
2014,4314,1
2014,4316,1
2014,4317,1
2014,612,12
2014,613,3
2014,610,13
2014,1273,2
2014,616,2
2014,617,6
2014,614,1
2014,615,3
2014,89682,1
2014,14767,1
2014,14766,1
2014,3118,3
2014,3117,3
2014,3116,3
2014,3111,1
2014,3110,1
2014,1472,2
2014,1473,1
2014,1477,1
2014,1475,3
2014,1479,1
2014,31606,1
2014,1304,4
2014,1305,5
2014,1307,4
2014,1300,2
2014,10200,1
2014,1302,1
2014,1303,2
2014,1497,2
2014,1308,1
2014,1309,1
2014,12269,1
2014,498,20
2014,499,24
2014,5468,2
2014,494,7
2014,495,11
2014,496,8
2014,497,9
2014,490,7
2014,4221,1
2014,492,9
2014,493,9
2014,24,164
2014,25,153
2014,26,156
2014,27,134
2014,20,451
2014,21,169
2014,22,150
2014,23,111
2014,9832,1
2014,6471,1
2014,2593,1
2014,28,122
2014,29,117
2014,7590,1
2014,79540,1
2014,14189,1
2014,3939,1
2014,3935,1
2014,2599,2
2014,1241,1
2014,11277,1
2014,3265,1
2014,6714,1
2014,1885,1
2014,4435,1
2014,9905,1
2014,12532,1
2014,19068,1
2014,4135,1
2014,5692,1
2014,1875,2
2014,5697,1
2014,5301,1
2014,4430,1
2014,4573,1
2014,11319,1
2014,13754,1
2014,4047,1
2014,6145,1
2014,7,752
2014,19477,1
2014,5965,1
2014,2288,1
2014,2289,4
2014,3661,1
2014,3662,1
2014,2280,1
2014,2282,1
2014,2864,2
2014,2285,2
2014,2286,1
2014,2287,2
2014,4542,1
2014,939,1
2014,971,1
2014,2578,1
2014,2579,1
2014,2577,1
2014,2574,2
2014,970,3
2014,2572,2
2014,2570,1
2014,445,7
2014,2059,1
2014,2379,1
2014,2376,2
2014,2370,2
2014,10908,1
2014,20638,1
2014,18170,1
2014,2596,1
2014,2591,1
2014,2592,1
2014,590,3
2014,4949,1
2014,3599,1
2014,5035,1
2014,5033,1
2014,4531,1
2014,1876,3
2014,1877,1
2014,592,5
2014,1873,3
2014,1870,1
2014,1871,1
2014,1083,1
2014,977,6
2014,976,3
2014,975,3
2014,974,2
2014,973,3
2014,972,4
2014,4943,1
2014,4942,3
2014,596,4
2014,6280,1
2014,4948,1
2014,979,3
2014,978,8
2014,182,22
2014,183,20
2014,180,29
2014,181,15
2014,186,16
2014,187,22
2014,184,14
2014,185,10
2014,2110,2
2014,188,10
2014,189,13
2014,2115,3
2014,2116,2
2014,2622,1
2014,2620,1
2014,5248,1
2014,2627,1
2014,2624,2
2014,2628,1
2014,2629,1
2014,1125,1
2014,7351,1
2014,1918,3
2014,7353,1
2014,7354,1
2014,1910,1
2014,3285,1
2014,1088,3
2014,5107,1
2014,1917,1
2014,1916,2
2014,869,1
2014,868,3
2014,11628,1
2014,861,4
2014,860,3
2014,863,5
2014,862,1
2014,865,2
2014,867,1
2014,866,3
2014,2026,2
2014,2027,2
2014,2752,1
2014,2022,3
2014,41727,1
2014,2028,1
2014,2758,1
2014,36393,1
2014,883,2
2014,882,3
2014,881,5
2014,880,6
2014,887,5
2014,886,1
2014,885,3
2014,884,2
2014,14791,1
2014,889,1
2014,888,2
2014,10278,1
2014,5217,1
2014,20012,1
2014,14027,1
2014,775,1
2014,774,2
2014,777,3
2014,771,4
2014,770,4
2014,773,1
2014,772,3
2014,779,3
2014,778,2
2014,77,57
2014,76,42
2014,75,173
2014,74,46
2014,73,31
2014,72,40
2014,71,49
2014,70,38
2014,3056,1
2014,2970,1
2014,3055,1
2014,2976,1
2014,79,43
2014,78,43
2014,1043,2
2014,1042,2
2014,1041,2
2014,1040,1
2014,1046,1
2014,1045,1
2014,1044,2
2014,27466,1
2014,1048,1
2014,1681,2
2014,1680,4
2014,1683,1
2014,1685,2
2014,1689,1
2014,1688,1
2014,1268,1
2014,4305,1
2014,668,3
2014,667,3
2014,666,4
2014,665,4
2014,1260,2
2014,663,2
2014,662,1
2014,1265,2
2014,1264,1
2014,1507,1
2014,3020,1
2014,1913,1
2014,3284,2
2014,15583,1
2014,3123,1
2014,3120,1
2014,29691,1
2014,3282,3
2014,8659,1
2014,1469,2
2014,1468,4
2014,1465,1
2014,1018,1
2014,3280,1
2014,1461,1
2014,8654,1
2014,1462,1
2014,1317,4
2014,1316,3
2014,1315,2
2014,1312,2
2014,1311,2
2014,1310,1
2014,1318,1
2014,13928,1
2014,4238,1
2014,4237,1
2014,13927,1
2014,4234,1
2014,9829,1
2014,6449,1
2014,15196,1
2014,5597,1
2014,1010,4
2014,11550,1
2014,8730,1
2014,319,9
2014,318,12
2014,3403,1
2014,313,7
2014,312,6
2014,311,6
2014,310,11
2014,317,8
2014,316,8
2014,315,14
2014,314,11
2014,6708,1
2014,8326,1
2014,6705,1
2014,8320,1
2014,24670,1
2014,9912,2
2014,19077,1
2014,4123,2
2014,19079,1
2014,4126,1
2014,443,5
2014,2755,2
2014,1334,3
2014,441,13
2014,1336,1
2014,2750,1
2014,2322,2
2014,447,8
2014,1330,2
2014,12641,1
2014,4055,1
2014,2692,2
2014,22090,1
2014,5978,1
2014,3019,1
2014,32392,1
2014,16153,1
2014,10866,1
2014,5975,1
2014,1919,1
2014,2299,2
2014,3614,1
2014,3616,1
2014,2293,4
2014,2292,1
2014,2291,1
2014,2290,3
2014,2296,1
2014,2295,2
2014,2294,2
2014,1049,1
2014,51982,1
2014,2569,3
2014,2568,2
2014,2563,2
2014,2565,2
2014,403,4
2014,908,2
2014,1521,1
2014,2368,1
2014,2367,2
2014,2366,2
2014,40446,1
2014,2362,2
2014,2361,1
2014,2587,1
2014,2586,1
2014,57550,1
2014,7294,1
2014,9134,1
2014,5023,1
2014,9138,1
2014,97500,1
2014,2588,1
2014,1860,1
2014,27658,1
2014,3728,1
2014,1867,1
2014,1866,1
2014,3724,2
2014,1868,2
2014,3721,1
2014,3722,1
2014,964,8
2014,966,6
2014,967,3
2014,960,1
2014,961,5
2014,962,3
2014,963,1
2014,968,3
2014,969,2
2014,4689,1
2014,2109,1
2014,2103,1
2014,2102,1
2014,2104,1
2014,10004,2
2014,5116,1
2014,10000,4
2014,10001,1
2014,5113,2
2014,2635,1
2014,14016,1
2014,2636,1
2014,5119,1
2014,2630,1
2014,9599,1
2014,123101,1
2014,9229,1
2014,9226,1
2014,9597,1
2014,5570,1
2014,3092,1
2014,878,3
2014,1536,1
2014,876,4
2014,877,2
2014,3432,1
2014,875,1
2014,873,3
2014,870,5
2014,871,3
2014,2740,1
2014,2035,1
2014,642,8
2014,4596,1
2014,2032,1
2014,2031,2
2014,2746,1
2014,9,667
2014,1245,2
2014,4598,1
2014,4599,1
2014,4840,1
2014,2039,2
2014,2038,2
2014,890,3
2014,891,2
2014,892,4
2014,893,4
2014,894,1
2014,895,4
2014,896,4
2014,897,6
2014,898,3
2014,899,3
2014,1246,4
2014,3651,1
2014,10466,2
2014,1249,1
2014,5207,1
2014,10461,1
2014,5209,1
2014,1968,1
2014,11994,1
2014,11997,3
2014,3546,1
2014,3542,1
2014,3543,1
2014,5060,1
2014,3549,1
2014,1964,2
2014,8911,1
2014,18530,1
2014,32022,1
2014,1788,1
2014,1789,2
2014,768,1
2014,769,5
2014,2961,1
2014,762,3
2014,763,5
2014,760,12
2014,761,2
2014,766,1
2014,767,3
2014,764,2
2014,1787,1
2014,7113,1
2014,1610,2
2014,17925,1
2014,3040,2
2014,6875,1
2014,1611,3
2014,3045,1
2014,3046,1
2014,1078,3
2014,1079,2
2014,1077,1
2014,1074,1
2014,1075,1
2014,1072,2
2014,1073,3
2014,1070,3
2014,1071,1
2014,1678,3
2014,1679,1
2014,1676,2
2014,1677,1
2014,1672,2
2014,1673,1
2014,1094,3
2014,1095,3
2014,1096,4
2014,1097,2
2014,678,5
2014,679,5
2014,1092,3
2014,1093,2
2014,674,7
2014,676,3
2014,677,5
2014,670,6
2014,671,4
2014,672,2
2014,673,5
2014,3135,1
2014,3134,1
2014,3137,1
2014,3136,1
2014,37858,1
2014,3130,1
2014,3132,1
2014,33808,1
2014,3138,1
2014,14745,1
2014,7606,1
2014,1418,2
2014,1410,1
2014,1411,1
2014,1412,2
2014,1413,2
2014,1414,1
2014,1415,1
2014,1416,2
2014,1417,2
2014,1322,1
2014,1323,2
2014,1320,2
2014,1321,2
2014,1325,1
2014,4646,1
2014,1328,2
2014,1329,2
2014,5766,1
2014,8136,1
2014,4201,1
2014,8980,1
2014,1531,1
2014,18653,1
2014,5566,1
2014,1524,1
2014,1257,2
2014,1254,1
2014,2395,1
2014,1252,1
2014,1253,2
2014,1522,1
2014,1528,4
2014,1529,1
2014,1258,1
2014,646,9
2014,308,7
2014,309,8
2014,3342,1
2014,300,66
2014,301,11
2014,302,12
2014,3950,1
2014,304,9
2014,305,10
2014,306,8
2014,307,10
2014,1486,2
2014,8351,1
2014,5187,1
2014,2978,1
2014,7423,1
2014,7428,1
2014,1625,1
2014,2475,1
2014,5013,1
2014,6607,1
2014,4062,1
2014,10856,1
2014,10853,1
2014,4067,1
2014,5941,1
2014,4069,1
2014,5018,1
2014,5780,2
2014,2974,1
2014,3607,1
2014,3606,1
2014,3608,1
2014,1589,5
2014,3347,1
2014,2478,1
2014,3891,1
2014,19995,1
2014,2353,3
2014,2350,20
2014,2351,2
2014,2356,1
2014,2357,1
2014,2355,1
2014,7284,1
2014,9454,1
2014,9451,1
2014,9101,1
2014,4452,1
2014,1898,2
2014,1899,1
2014,4455,1
2014,4454,1
2014,1894,2
2014,16982,1
2014,3735,1
2014,1897,1
2014,3732,1
2014,16985,1
2014,3730,2
2014,959,4
2014,958,5
2014,2134,1
2014,4920,1
2014,2132,1
2014,2133,1
2014,4925,1
2014,1347,1
2014,951,7
2014,950,3
2014,953,4
2014,952,1
2014,955,5
2014,954,3
2014,957,7
2014,956,3
2014,6020,1
2014,6021,1
2014,10071,1
2014,10073,2
2014,5163,1
2014,2641,1
2014,2642,1
2014,627,1
2014,3028,1
2014,3429,1
2014,3427,1
2014,2003,2
2014,2000,17
2014,2001,5
2014,2006,1
2014,2004,1
2014,2005,2
2014,9697,1
2014,4855,1
2014,4852,1
2014,4583,1
2014,10297,1
2014,10290,1
2014,29213,1
2014,9672,1
2014,11981,1
2014,11987,1
2014,11985,1
2014,20854,1
2014,3555,2
2014,669,4
2014,8909,1
2014,10587,1
2014,11851,1
2014,2177,1
2014,2910,1
2014,2911,1
2014,1798,1
2014,719,3
2014,718,7
2014,717,6
2014,716,1
2014,715,6
2014,714,2
2014,1797,2
2014,1796,2
2014,1795,2
2014,710,2
2014,2073,2
2014,5952,1
2014,661,1
2014,17919,1
2014,7126,1
2014,660,2
2014,2178,1
2014,1069,1
2014,1068,3
2014,1061,3
2014,1060,3
2014,1063,2
2014,1062,4
2014,1065,3
2014,29452,1
2014,1067,4
2014,1066,2
2014,1669,3
2014,1668,1
2014,1667,3
2014,1666,1
2014,1664,1
2014,1662,1
2014,1087,1
2014,1086,3
2014,593,5
2014,1084,3
2014,595,5
2014,594,9
2014,597,3
2014,1080,6
2014,599,7
2014,598,6
2014,4202,1
2014,2606,1
2014,15538,1
2014,3140,1
2014,3141,1
2014,3144,1
2014,3146,1
2014,3147,1
2014,3148,1
2014,3149,2
2014,2827,1
2014,2821,2
2014,5414,1
2014,5411,1
2014,14755,1
2014,1359,3
2014,3389,1
2014,713,4
2014,1409,1
2014,28480,1
2014,1403,1
2014,1402,5
2014,1401,2
2014,1407,1
2014,1406,3
2014,1405,4
2014,1404,2
2014,4215,1
2014,1546,1
2014,449,3
2014,448,8
2014,4211,1
2014,1491,1
2014,1547,1
2014,1335,4
2014,442,8
2014,1337,1
2014,440,13
2014,1331,3
2014,446,9
2014,712,2
2014,444,10
2014,9843,1
2014,3129,1
2014,1542,1
2014,9849,1
2014,5777,1
2014,1543,2
2014,39,90
2014,38,80
2014,1540,1
2014,33,83
2014,32,106
2014,31,95
2014,30,277
2014,37,84
2014,36,92
2014,35,102
2014,34,81
2014,641,2
2014,640,6
2014,643,5
2014,1534,1
2014,645,4
2014,644,4
2014,647,2
2014,1530,2
2014,649,6
2014,648,4
2014,3098,1
2014,2496,1
2014,1539,1
2014,11112,1
2014,339,6
2014,338,8
2014,335,8
2014,334,11
2014,337,14
2014,336,16
2014,331,8
2014,330,8
2014,333,9
2014,332,8
2014,4104,2
2014,4107,1
2014,4106,1
2014,4108,1
2014,542,4
2014,3898,1
2014,3899,1
2014,1634,1
2014,10032,1
2014,28929,1
2014,5001,3
2014,3195,1
2014,1464,1
2014,6611,1
2014,6616,1
2014,8,733
2014,3463,1
2014,6618,1
2014,1353,2
2014,5950,1
2014,10843,1
2014,5954,1
2014,4077,1
2014,4071,1
2014,4073,1
2014,4072,1
2014,5794,1
2014,3963,1
2014,1101,1
2014,3639,2
2014,3637,2
2014,3635,1
2014,3469,1
2014,152,19
2014,12196,1
2014,2345,5
2014,2344,3
2014,2347,8
2014,2346,5
2014,2341,4
2014,2340,2
2014,2343,3
2014,6107,1
2014,2349,5
2014,2348,5
2014,2469,2
2014,2672,1
2014,10939,1
2014,3253,1
2014,4616,1
2014,16802,1
2014,12284,1
2014,25470,1
2014,4469,1
2014,3702,1
2014,3703,1
2014,3700,2
2014,1884,1
2014,3706,1
2014,1882,1
2014,1881,2
2014,4461,2
2014,2121,1
2014,2120,2
2014,2122,1
2014,2125,1
2014,2124,1
2014,948,7
2014,949,1
2014,946,3
2014,947,4
2014,4914,1
2014,945,2
2014,942,1
2014,943,3
2014,940,1
2014,941,1
2014,5173,1
2014,2659,1
2014,5170,1
2014,5177,1
2014,5175,1
2014,2651,1
2014,2657,1
2014,9208,1
2014,2655,1
2014,2654,1
2014,133,23
2014,132,21
2014,131,22
2014,130,21
2014,137,21
2014,136,17
2014,135,24
2014,134,18
2014,139,18
2014,138,17
2014,8020,1
2014,6327,2
2014,2018,1
2014,6320,1
2014,2015,1
2014,2014,2
2014,2017,1
2014,2010,1
2014,2012,1
2014,9061,1
2014,1452,3
2014,10286,1
2014,158,17
2014,10444,1
2014,41393,1
2014,1793,1
2014,3562,1
2014,20403,1
2014,4594,1
2014,3568,1
2014,1771,1
2014,4481,1
2014,1590,2
2014,8970,1
2014,4488,1
2014,4489,2
2014,8977,1
2014,708,1
2014,709,3
2014,147,16
2014,704,5
2014,705,3
2014,706,4
2014,707,9
2014,700,9
2014,701,4
2014,702,4
2014,703,3
2014,88,44
2014,89,54
2014,82,27
2014,83,35
2014,80,57
2014,81,47
2014,86,37
2014,87,43
2014,84,36
2014,85,45
2014,2770,1
2014,5312,1
2014,87021,1
2014,1934,1
2014,33317,1
2014,1658,1
2014,7683,1
2014,1650,3
2014,1651,3
2014,1657,2
2014,1654,1
2014,1655,1
2014,586,7
2014,587,1
2014,584,5
2014,585,4
2014,582,3
2014,583,1
2014,6585,1
2014,581,3
2014,8202,1
2014,588,12
2014,589,2
2014,3152,1
2014,2371,1
2014,3150,1
2014,2839,1
2014,2838,1
2014,2837,1
2014,2836,1
2014,2835,1
2014,2834,1
2014,2832,1
2014,1436,2
2014,1437,3
2014,1434,4
2014,1435,2
2014,3394,1
2014,1430,1
2014,1431,2
2014,1380,1
2014,5408,1
2014,83642,1
2014,2308,1
2014,1299,3
2014,4500,1
2014,1348,1
2014,1349,1
2014,4267,1
2014,450,13
2014,451,9
2014,452,6
2014,453,4
2014,454,7
2014,455,11
2014,456,12
2014,457,7
2014,1887,1
2014,1886,4
2014,286028,1
2014,6926,1
2014,3032,1
2014,7715,1
2014,11150,1
2014,1883,3
2014,832,1
2014,1266,2
2014,1502,3
2014,1503,1
2014,654,8
2014,655,4
2014,1506,3
2014,653,2
2014,650,3
2014,651,3
2014,3084,2
2014,1508,1
2014,1509,2
2014,3081,1
2014,3080,1
2014,658,2
2014,659,3
2014,5890,1
2014,5897,1
2014,5898,1
2014,5899,1
2014,11237,1
2014,3885,1
2014,4862,2
2014,2126,1
2014,765,2
2014,5151,1
2014,1292,1
2014,4900,1
2014,4911,1
2014,15154,1
2014,4008,1
2014,1376,1
2014,1460,2
2014,4000,2
2014,4001,1
2014,4003,1
2014,4004,1
2014,1081,1
2014,322,11
2014,323,6
2014,320,4
2014,321,6
2014,326,9
2014,327,10
2014,324,6
2014,325,3
2014,328,8
2014,329,9
2014,3625,1
2014,3624,1
2014,1340,2
2014,2818,1
2014,3245,1
2014,22069,1
2014,13625,1
2014,4715,1
2014,2332,2
2014,2333,1
2014,2334,3
2014,2335,5
2014,2336,3
2014,2337,5
2014,2338,4
2014,2339,4
2014,114653,1
2014,1880,1
2014,10940,1
2014,16290,1
2014,3713,1
2014,3077,1
2014,5171,1
2014,36264,1
2014,4478,1
2014,2658,1
2014,65417,1
2014,4471,1
2014,2488,2
2014,2486,1
2014,2487,1
2014,2484,1
2014,2485,2
2014,4905,1
2014,2480,2
2014,6009,1
2014,2248,1
2014,2249,1
2014,2244,1
2014,2246,1
2014,2240,1
2014,995,8
2014,994,6
2014,997,11
2014,996,9
2014,991,3
2014,990,31
2014,993,8
2014,2463,5
2014,9278,1
2014,999,40
2014,998,25
2014,2656,2
2014,120,41
2014,121,21
2014,122,20
2014,123,18
2014,124,30
2014,125,32
2014,126,28
2014,127,13
2014,128,24
2014,129,27
2014,16873,1
2014,3416,1
2014,9562,1
2014,4871,1
2014,3379,1
2014,4872,1
2014,4878,1
2014,2068,1
2014,10610,1
2014,13498,1
2014,12140,1
2014,6314,1
2014,2060,3
2014,2791,2
2014,2797,1
2014,2066,1
2014,2067,1
2014,45043,1
2014,3255,1
2014,9092,1
2014,1181,1
2014,522,2
2014,7247,1
2014,3575,1
2014,5094,1
2014,3573,1
2014,67659,1
2014,9782,1
2014,9783,1
2014,4492,1
2014,2660,1
2014,722,5
2014,723,2
2014,2937,1
2014,2934,1
2014,1397,1
2014,2933,1
2014,26915,1
2014,1647,1
2014,1646,1
2014,1641,2
2014,1643,1
2014,1642,3
2014,1648,1
2014,25179,1
2014,728,6
2014,6670,1
2014,579,3
2014,18054,1
2014,573,4
2014,572,2
2014,571,3
2014,570,6
2014,577,9
2014,8742,1
2014,575,4
2014,574,3
2014,15387,1
2014,13321,1
2014,3168,2
2014,3162,2
2014,2807,2
2014,3160,1
2014,3161,1
2014,1421,2
2014,1420,2
2014,1997,2
2014,1425,2
2014,4248,1
2014,1427,1
2014,1426,1
2014,1429,6
2014,2156,1
2014,3362,1
2014,731,6
2014,730,1
2014,733,3
2014,732,6
2014,735,4
2014,734,2
2014,737,5
2014,736,1
2014,739,2
2014,4985,1
2014,3304,1
2014,4244,1
2014,2403,1
2014,4271,1
2014,8072,1
2014,469,7
2014,468,9
2014,4274,1
2014,465,6
2014,464,2
2014,467,9
2014,1350,4
2014,461,10
2014,460,5
2014,463,9
2014,462,7
2014,4989,1
2014,5551,2
2014,10746,1
2014,6956,1
2014,930,3
2014,5418,1
2014,937,2
2014,6948,1
2014,1519,2
2014,1515,1
2014,1514,2
2014,9817,1
2014,1513,2
2014,1512,1
2014,3031,1
2014,1903,1
2014,8362,1
2014,8367,1
2014,8366,1
2014,100729,1
2014,5887,1
2014,1275,1
2014,5888,1
2014,8569,1
2014,3185,1
2014,3180,1
2014,3181,1
2014,3182,1
2014,3189,1
2014,8472,1
2014,16046,1
2014,55358,1
2014,6638,1
2014,1277,1
2014,6632,1
2014,6634,1
2014,6637,1
2014,4014,1
2014,357,10
2014,356,7
2014,355,5
2014,354,4
2014,353,4
2014,352,2
2014,351,12
2014,350,14
2014,3984,2
2014,3985,1
2014,3980,1
2014,359,10
2014,358,6
2014,3107,1
2014,580,3
2014,2008,1
2014,6127,1
2014,2323,3
2014,1111,1
2014,2321,1
2014,2320,2
2014,2327,2
2014,2326,1
2014,2325,2
2014,2324,2
2014,2329,4
2014,1113,1
2014,289,11
2014,288,6
2014,1112,1
2014,281,7
2014,280,14
2014,283,7
2014,282,8
2014,285,8
2014,284,10
2014,287,8
2014,286,2
2014,3761,1
2014,3763,1
2014,35762,1
2014,3755,1
2014,263,16
2014,262,10
2014,261,9
2014,260,13
2014,267,17
2014,266,10
2014,265,4
2014,264,5
2014,1031,4
2014,269,8
2014,268,10
2014,1562,1
2014,2499,1
2014,6013,1
2014,2491,1
2014,1564,1
2014,2492,2
2014,2495,1
2014,4644,2
2014,1297,1
2014,2259,1
2014,7899,2
2014,2257,2
2014,2256,1
2014,2255,1
2014,1295,2
2014,2253,1
2014,7317,1
2014,2251,1
2014,2250,1
2014,988,5
2014,989,10
2014,4635,1
2014,2471,1
2014,2470,1
2014,982,3
2014,983,2
2014,980,7
2014,981,10
2014,986,1
2014,987,5
2014,984,4
2014,985,5
2014,115,32
2014,114,30
2014,117,35
2014,116,18
2014,111,24
2014,110,28
2014,113,26
2014,112,23
2014,119,24
2014,118,23
2014,4804,1
2014,4808,1
2014,2788,2
2014,25424,1
2014,6305,2
2014,2072,1
2014,2070,1
2014,9469,1
2014,10594,1
2014,11953,1
2014,12038,1
2014,10423,1
2014,9641,1
2014,9642,1
2014,70387,1
2014,7275,1
2014,3500,1
2014,3501,1
2014,5081,1
2014,2175,1
2014,2671,1
2014,8551,1
2014,2675,1
2014,2677,1
2014,12032,1
2014,2056,1
2014,2929,1
2014,5733,1
2014,2921,1
2014,2920,1
2014,2922,1
2014,10556,1
2014,20400,1
2014,2907,1
2014,1630,1
2014,1631,2
2014,484,6
2014,3210,1
2014,1983,3
2014,1636,2
2014,1981,1
2014,1638,2
2014,1639,3
2014,2904,2
2014,1988,1
2014,1989,2
2014,13048,1
2014,1781,2
2014,18912,1
2014,568,3
2014,569,7
2014,8778,1
2014,9254,1
2014,2813,2
2014,560,4
2014,561,3
2014,562,8
2014,563,4
2014,564,3
2014,565,3
2014,566,5
2014,567,9
2014,3178,1
2014,17811,1
2014,3171,1
2014,3173,1
2014,3172,1
2014,1188,5
2014,1189,1
2014,1186,2
2014,1184,2
2014,1185,2
2014,1182,3
2014,1183,1
2014,3371,1
2014,3370,1
2014,726,7
2014,727,2
2014,724,3
2014,725,3
2014,1748,3
2014,1749,1
2014,720,4
2014,721,2
2014,1744,2
2014,5498,1
2014,1740,2
2014,1741,2
2014,1742,1
2014,729,4
2014,1164,2
2014,1165,2
2014,6497,1
2014,1167,4
2014,1160,2
2014,1161,2
2014,13959,1
2014,1163,3
2014,1623,1
2014,4245,1
2014,1169,2
2014,4240,1
2014,5520,1
2014,5523,1
2014,3307,1
2014,2583,1
2014,6940,1
2014,7133,1
2014,1366,1
2014,7132,1
2014,48,102
2014,49,124
2014,46,67
2014,47,72
2014,44,76
2014,45,80
2014,42,66
2014,43,55
2014,40,151
2014,41,63
2014,1568,2
2014,1569,1
2014,1298,4
2014,471,6
2014,1560,2
2014,476,10
2014,1290,2
2014,1291,2
2014,1296,5
2014,1565,2
2014,1567,1
2014,797,3
2014,1360,1
2014,796,5
2014,31351,1
2014,591,4
2014,1361,1
2014,1711,2
2014,13828,1
2014,8001,1
2014,1716,1
2014,791,4
2014,5635,1
2014,4392,1
2014,5255,1
2014,4394,1
2014,4397,1
2014,472,6
2014,473,9
2014,470,11
2014,1862,1
2014,3193,1
2014,477,7
2014,474,7
2014,475,9
2014,478,7
2014,479,5
2014,3199,1
2014,1369,1
2009,27286,1
2009,4025,1
2009,4022,1
2009,4021,1
2009,4029,1
2009,344,3
2009,345,3
2009,346,2
2009,347,2
2009,340,3
2009,341,4
2009,342,5
2009,343,8
2009,3995,1
2009,348,4
2009,349,5
2009,19377,1
2009,4685,1
2009,4934,1
2009,962,1
2009,2315,1
2009,2312,1
2009,298,9
2009,299,10
2009,296,11
2009,297,4
2009,294,6
2009,295,8
2009,292,19
2009,293,12
2009,290,6
2009,291,5
2009,3775,1
2009,25283,1
2009,270,10
2009,271,5
2009,272,8
2009,273,5
2009,274,3
2009,275,4
2009,276,6
2009,277,5
2009,278,8
2009,279,6
2009,4,2573
2009,2268,1
2009,2269,1
2009,7885,1
2009,2265,1
2009,2442,1
2009,2441,1
2009,2447,1
2009,9256,1
2009,108,25
2009,109,37
2009,102,33
2009,103,32
2009,100,258
2009,101,45
2009,106,21
2009,107,28
2009,104,35
2009,105,49
2009,2047,1
2009,2044,1
2009,4815,1
2009,2048,1
2009,1088,1
2009,2839,1
2009,10385,1
2009,10382,1
2009,9632,1
2009,16924,1
2009,2833,1
2009,2684,1
2009,2680,1
2009,1655,1
2009,2682,1
2009,4528,1
2009,48786,1
2009,6804,1
2009,3998,1
2009,6802,1
2009,99,114
2009,98,81
2009,91,46
2009,90,55
2009,93,39
2009,92,41
2009,95,46
2009,94,49
2009,97,67
2009,96,48
2009,1991,3
2009,1990,1
2009,3205,1
2009,1620,1
2009,3203,1
2009,1994,2
2009,1997,1
2009,1624,1
2009,1999,2
2009,3993,1
2009,1629,2
2009,1628,2
2009,21439,1
2009,3992,2
2009,59853,1
2009,13056,2
2009,2860,2
2009,18701,1
2009,559,3
2009,558,2
2009,2867,1
2009,555,1
2009,554,1
2009,557,4
2009,551,1
2009,550,1
2009,553,2
2009,552,1
2009,14710,1
2009,1199,1
2009,1198,2
2009,5450,1
2009,1190,1
2009,1193,1
2009,1194,1
2009,1197,1
2009,1759,2
2009,1758,1
2009,1753,1
2009,1751,1
2009,1175,2
2009,1174,1
2009,4253,1
2009,1178,2
2009,8721,1
2009,1006,3
2009,1005,1
2009,1284,3
2009,1287,1
2009,1286,1
2009,515,1
2009,1579,1
2009,88154,1
2009,689,3
2009,1001,9
2009,684,1
2009,686,2
2009,1577,1
2009,1576,2
2009,683,2
2009,682,4
2009,1225,1
2009,4971,1
2009,6570,1
2009,1221,1
2009,4382,1
2009,1220,1
2009,5623,1
2009,4972,1
2009,407,1
2009,406,6
2009,1373,1
2009,404,4
2009,403,5
2009,402,4
2009,401,1
2009,400,17
2009,1379,3
2009,4596,1
2009,409,7
2009,408,3
2009,3835,1
2009,1343,1
2009,1242,1
2009,1344,1
2009,2746,1
2009,1345,1
2009,4031,1
2009,4033,1
2009,5996,1
2009,4038,1
2009,457,2
2009,6793,1
2009,379,1
2009,378,7
2009,22271,1
2009,371,1
2009,370,3
2009,373,5
2009,372,2
2009,375,3
2009,19415,1
2009,377,5
2009,376,6
2009,393,5
2009,392,4
2009,391,9
2009,390,4
2009,397,2
2009,396,5
2009,395,3
2009,394,2
2009,399,6
2009,398,8
2009,2300,1
2009,2307,1
2009,19708,1
2009,11287,1
2009,3749,2
2009,3745,1
2009,245,9
2009,244,7
2009,247,13
2009,246,5
2009,241,9
2009,240,15
2009,243,8
2009,242,8
2009,249,11
2009,248,9
2009,2273,2
2009,2272,1
2009,2198,1
2009,9248,1
2009,2457,1
2009,2451,1
2009,2452,1
2009,179,7
2009,178,13
2009,177,11
2009,176,12
2009,175,11
2009,174,8
2009,173,11
2009,172,13
2009,171,7
2009,170,22
2009,2051,1
2009,2053,1
2009,3200,1
2009,2055,1
2009,657,2
2009,4826,1
2009,2058,1
2009,4536,2
2009,3697,1
2009,9403,1
2009,655,1
2009,3088,1
2009,3527,1
2009,3524,1
2009,10395,1
2009,3520,1
2009,2696,1
2009,2695,1
2009,3082,1
2009,6383,1
2009,9755,1
2009,3232,1
2009,7322,1
2009,3235,1
2009,1616,1
2009,1617,1
2009,1966,1
2009,1967,1
2009,1960,3
2009,1610,1
2009,1363,1
2009,2873,1
2009,2876,1
2009,3357,1
2009,10951,1
2009,1768,1
2009,1762,2
2009,1767,2
